StockCode,dayofweek,month,ActualQuantity,PredictedQuantity
3305,3,12,36,11.899928571428573
1383,3,5,4,18.90726190476191
863,2,8,2,6.735333333333334
1443,6,10,2,16.53609523809524
3877,1,5,9,6.35795634920635
2686,4,6,2,40.44305402930402
1906,2,4,6,3.7472857142857148
2814,3,2,1,12.214166666666666
803,1,7,110,13.08095238095238
1099,3,2,4,4.917
1535,0,8,7,10.967666666666666
1609,2,8,48,70.736
428,2,3,25,12.153666666666666
1509,6,11,1,2.3743809523809527
1216,2,9,13,18.140833333333333
257,3,5,2,65.38933333333334
169,3,12,3,23.209500000000002
1248,0,8,54,16.962
1585,4,9,24,13.239833333333335
1508,3,12,6,2.9153279220779216
1349,1,11,48,37.338214285714294
2692,6,12,1,1.9388333333333336
497,6,6,8,10.418666666666669
177,1,4,42,21.93290476190477
903,1,5,12,15.340666666666666
2030,2,5,1,3.4066666666666663
1098,0,9,2,7.332000000000001
993,4,9,20,29.53216666666667
3126,1,12,24,38.272000000000006
992,1,4,4,8.229
1909,6,7,1,6.608
1426,6,1,2,3.20647619047619
671,0,2,6,10.466642857142856
346,1,1,3,26.64166666666667
2360,1,11,7,9.96442857142857
333,6,12,1,1.09
1627,3,10,3,249.79938492063488
2394,3,11,26,42.87595238095237
2088,2,10,4,4.773333333333333
1101,1,9,9,60.5897380952381
1732,6,6,2,2.69
1627,0,9,14,12.566333333333333
401,3,4,12,19.421000000000003
928,6,5,12,47.81071428571428
1662,4,1,3,3.2
2371,4,9,25,41.43869047619048
67,3,2,80,120.66
2679,0,7,1,3.7260000000000004
666,4,7,1,5.5181666666666676
2619,1,8,1,1.6836666666666666
294,3,5,24,9.658333333333337
144,1,8,11,13.604095238095235
165,3,1,10,20.813500000000005
2334,2,11,1,9.153523809523811
2094,2,8,10,31.228384920634927
3184,0,2,1,7.717619047619048
1442,3,10,16,45.54741666666668
2109,2,6,2,12.241666666666665
948,3,6,60,28.969976190476185
1000,6,3,17,19.737448412698413
2760,1,11,5,6.522500000000001
1242,3,9,7,9.851928571428571
852,3,7,37,30.656
1152,2,9,2,6.623333333333334
940,3,3,1,1.6941666666666668
1166,2,6,6,6.492333333333332
1905,4,10,4,3.9614999999999996
1383,1,3,1,19.088809523809523
1301,0,12,12,30.906666666666666
1703,0,7,2,1.4883333333333335
2316,4,10,3,9.979000000000001
1820,6,10,78,11.34465079365079
360,3,12,9,24.502517316017315
2792,0,3,12,17.497083333333332
1908,4,9,2,2.1455
1421,3,12,53,2.4371666666666667
171,3,4,10,13.766071428571431
3292,2,9,1,27.023000000000003
1032,4,11,3,3.079
3256,0,1,2,11.694392857142855
1982,4,6,1,2.415666666666666
2739,6,1,2,8.5
1249,1,3,13,33.57592857142857
1226,6,3,2,13.402261904761904
3207,3,4,26,21.77883333333333
658,4,3,3,6.362499999999999
1235,4,12,1,9.330071428571427
2115,3,12,1,4.43
642,1,1,3,4.476916666666667
909,0,9,5,16.922182539682538
1531,1,4,10,59.56626190476192
2216,4,10,6,6.717238095238096
1182,6,3,18,2.712809523809524
1567,0,4,22,14.540000000000003
1296,0,10,2,7.602166666666667
1533,2,11,2,3.638333333333334
511,1,5,6,2.95
408,1,5,5,8.132333333333333
1561,1,1,2,6.801000000000001
1906,0,8,1,1.516
2746,6,1,4,5.515
2098,6,11,12,9.017666666666669
1160,4,1,5,22.912547619047622
2238,4,11,2,3.6434999999999995
1849,6,8,6,4.9461666666666675
2103,2,6,4,49.729107142857146
1350,0,8,6,13.463500000000002
1682,3,11,5,10.740499999999999
607,3,1,1,5.9468571428571435
47,0,8,25,31.745
19,2,7,4,93.12530952380952
781,1,9,1,6.592333333333333
173,2,8,12,72.59
279,6,10,1,3.845
799,2,7,3,3.6333333333333333
903,4,5,1,5.177777777777778
1563,2,11,9,12.013476190476185
1561,4,8,2,3.5972142857142857
3206,1,1,36,49.29666666666666
1713,1,5,1,3.8408333333333338
478,0,1,6,2.342857142857143
1672,1,4,2,57.25303571428571
435,0,4,13,5.475
122,1,7,2,2.416166666666667
2122,2,11,6,4.653499999999999
1492,2,9,13,4.324000000000001
640,0,7,1,2.926
1224,0,3,12,12.09911111111111
1192,0,11,4,12.104166666666664
520,3,10,3,4.330166666666667
2368,1,10,6,12.613492063492062
3702,0,7,3,2.95
2918,3,1,1,1.6298333333333335
2233,1,11,4,3.503333333333334
749,3,1,3,3.417
908,2,4,5,6.612936507936508
1517,0,3,16,3.6223333333333327
1558,2,10,5,8.198
1493,4,12,13,38.778821428571426
73,3,8,28,26.536333333333335
641,3,9,3,3.597166666666667
619,0,12,2,6.30597619047619
3342,1,8,6,19.28
2071,3,11,4,9.330285714285715
1592,2,3,1,6.735166666666666
849,4,5,18,9.686
901,4,6,10,72.56838095238095
2762,1,5,1,4.224
2806,1,8,12,54.31333333333333
126,3,8,7,3.4091666666666662
1116,3,8,14,7.955761904761907
2010,3,6,62,14.176666666666666
2060,4,6,2,11.456666666666665
3458,0,1,2,4.128333333333333
3367,2,8,4,10.95333333333333
2745,3,4,12,48.4165
1294,1,12,11,55.20895634920635
1705,6,2,1,3.5405952380952384
2758,6,1,10,1.2541666666666667
1418,1,12,2,43.315
3421,3,2,4,2.3151666666666664
2024,6,6,1,8.521666666666668
2156,3,8,12,25.719333333333328
1846,2,7,25,47.20666666666666
1271,6,8,13,4.817698412698413
2056,0,6,12,14.716880952380947
885,4,7,3,10.9775
1778,6,3,9,7.487238095238095
504,6,1,4,18.31
1326,3,3,2,2.617
1080,0,10,1,3.7453571428571433
3464,2,3,2,10.626499999999998
1652,3,9,15,3.7555952380952378
1432,3,5,220,26.659999999999997
1195,0,1,2,9.979166666666668
398,3,2,2,7.885
1684,1,2,25,6.2556031746031735
2869,2,6,1,4.085
3292,0,8,2,5.67554761904762
2778,0,1,1,5.041333333333333
1619,0,10,4,4.1177142857142846
664,2,6,3,18.248166666666666
316,1,1,5,2.2183333333333333
744,0,3,4,13.118833333333335
2264,2,8,12,14.186666666666666
1619,2,1,4,1.8574880952380952
1367,6,3,7,4.1353333333333335
1431,3,7,12,18.997666666666667
3338,0,3,3,8.620833333333335
1424,2,3,4,18.664333333333335
3471,2,6,1,118.95371428571428
3180,3,3,3,3.8198333333333334
134,6,7,1,12.416666666666668
1196,2,11,8,4.437333333333332
3181,4,5,3,4.698333333333333
824,6,12,6,19.041785714285716
1751,0,2,1,1.07
1248,4,3,113,12.211119047619047
3255,6,11,1,4.830833333333333
1021,2,4,1,6.938666666666665
642,6,6,6,4.248166666666667
1282,4,11,6,11.854999999999997
2082,3,10,25,25.0
2099,3,9,2,2.8562499999999993
3092,1,12,16,44.83
1000,0,1,6,7.9747619047619045
1324,0,11,13,7.819523809523806
2649,0,11,2,13.972499999999998
1063,3,9,60,6.093857142857143
2831,6,6,4,8.561
1316,3,1,12,20.117333333333335
2038,4,9,25,14.831027056277053
2058,4,7,30,38.42657142857142
392,1,1,12,5.0086666666666675
3877,4,3,33,9.005166666666664
2487,6,7,6,4.44
1930,0,10,99,24.195666666666668
386,4,2,4,190.61133333333336
450,3,9,36,49.8418531746032
3461,3,10,2,41.46900000000001
1198,3,3,6,33.93890476190476
2867,1,3,4,18.53852380952381
2231,6,10,1,5.987583333333333
1135,1,6,1,8.218749999999998
1306,4,2,11,22.363746031746032
2814,1,10,1,11.206666666666665
2494,3,6,1,34.7945
425,0,8,1,9.992
1682,3,7,24,17.28816666666667
2365,0,10,132,7.07125
3653,3,1,2,2.566666666666667
2840,2,7,20,23.407833333333333
1710,3,11,4,1.219
1307,3,7,2,1.2322023809523808
2861,3,6,1,10.640500000000001
2957,4,3,2,3.6919999999999997
2034,2,11,6,2.0929761904761905
645,1,9,5,2.4530000000000003
622,2,11,25,33.425
1428,6,5,13,20.579261904761907
194,3,12,1,2.961142857142857
1537,0,8,15,7.581428571428572
1554,3,4,4,9.313690476190477
547,1,4,46,23.11125
2546,3,5,1,53.02133333333333
2687,3,12,2,5.6935
1407,2,12,12,45.507666666666665
2349,4,10,6,7.4955
3859,2,1,1,1.16
1356,1,2,1,2.82
1000,1,3,9,42.347646825396815
962,2,12,1,40.90469047619047
3877,4,7,8,3.368726190476192
649,3,6,1,2.491
678,1,12,12,15.550809523809521
3192,3,6,2,2.18
1824,1,12,4,7.054607142857142
239,6,7,6,7.042333333333334
268,4,6,2,13.534785714285713
1531,1,5,52,14.633333333333333
1435,1,3,18,19.409833333333335
141,0,2,16,8.1725
2865,6,5,4,1.8091666666666668
1499,2,2,14,2.094333333333333
3802,4,12,1,1.3510000000000002
47,4,10,50,48.87583333333334
2121,0,7,38,14.169309523809524
2724,3,8,1,20.960428571428576
548,6,12,4,20.038666666666668
357,4,8,12,28.239654761904767
1500,6,4,4,4.925166666666667
251,4,11,1,1.7585
3301,3,7,2,2.94
840,4,4,6,3.083333333333333
2340,0,11,3,3.072857142857143
1822,1,11,1,9.630944444444445
1598,6,3,8,6.428761904761904
1004,4,1,7,17.738587301587298
1652,2,8,2,16.258857142857142
3366,2,6,6,32.9
2931,4,9,12,15.307555555555547
1982,3,10,15,4.887416666666667
356,3,4,73,18.66847619047619
1780,3,12,3,7.642738095238096
1819,0,10,75,56.14579365079364
1962,4,6,2,6.681305555555553
791,4,7,8,5.836500000000001
1197,3,5,6,6.119
1241,3,10,4,12.641527777777778
2331,4,10,28,31.291309523809524
727,0,11,18,3.2076428571428575
1647,6,10,3,9.2025
1533,3,12,1,1.6736904761904763
681,2,12,18,5.454
173,4,7,64,31.4655
784,1,9,21,2.941119047619048
2013,2,7,9,24.938317460317457
1531,4,9,10,19.426095238095236
1665,1,7,1,15.900809523809523
1851,1,9,15,72.3055238095238
1326,2,7,1,3.685333333333334
914,3,12,3,2.328095238095238
3484,1,11,12,13.569142857142856
782,3,7,1,3.619999999999999
718,1,3,24,26.75723809523809
2149,0,10,12,7.365297619047617
1367,1,7,16,21.058166666666672
1641,2,9,10,12.658277777777778
1615,6,11,1,5.5835
1644,6,7,3,3.69
436,6,11,82,73.18321428571429
1443,3,2,2,4.79452380952381
566,6,11,1,13.015999999999998
663,0,11,20,12.502547619047618
2349,3,11,6,12.472333333333339
803,4,3,3,49.65680952380953
2993,2,8,1,3.592357142857143
1250,0,10,1,1.205
892,3,10,32,35.10033333333333
732,4,10,1,9.797722222222223
1531,2,6,11,5.965325396825396
3669,1,1,1,18.226666666666667
487,1,7,4,12.289000000000001
2050,3,5,122,99.02616666666665
3404,0,3,1,1.1643333333333334
1567,3,11,1,35.26833333333334
1866,1,10,3,2.5749999999999993
1555,2,8,2,5.026666666666667
1277,4,12,12,4.652333333333334
1086,0,8,96,20.419619047619047
3504,0,9,1,3.42
1529,3,6,7,5.118190476190477
1936,2,10,6,29.851142857142854
1271,6,3,8,4.890833333333334
1283,2,8,12,16.532261904761906
799,2,12,175,17.9195
3452,6,3,8,20.10214285714286
2103,1,11,1,6.259809523809525
1158,4,1,12,9.723
3445,3,8,6,6.736666666666666
443,0,12,1,4.775833333333333
658,3,6,6,12.797333333333334
867,2,1,4,6.2349999999999985
2128,3,6,16,17.14733333333333
1378,0,9,1,3.44
2061,4,7,24,16.43
3171,0,10,2,2.15
1079,1,8,2,3.418333333333334
1027,4,12,44,32.63144047619048
2409,0,10,1,1.8549999999999998
2186,1,11,16,31.552607142857145
1763,4,11,6,4.300666666666666
382,2,8,3,7.236000000000001
1286,2,5,26,10.8
1676,3,6,6,5.28
2466,6,4,12,8.213333333333333
286,0,7,27,18.310380952380957
150,6,10,12,10.449476190476194
1405,2,5,24,22.020000000000003
3015,3,2,1,3.785666666666666
1504,4,9,12,67.99628571428573
642,1,4,6,6.776785714285714
2026,1,4,8,33.45516666666667
1274,0,8,2,22.95149999999999
566,1,11,3,3.2720000000000002
1383,4,7,2,3.766666666666667
1781,1,3,12,18.16680952380952
914,3,1,24,3.492833333333333
2160,6,11,23,17.83468253968254
835,2,6,1,4.575833333333334
48,3,7,50,45.65061111111111
1049,6,5,12,6.95
1813,4,9,29,115.79336904761904
166,4,3,5,54.38919444444446
1507,2,9,4,2.529833333333334
890,4,11,7,8.980690476190471
866,4,12,3,6.884380952380951
401,4,5,6,71.89780952380951
1055,6,8,4,11.809333333333331
2885,1,11,1,2.075333333333333
2042,3,8,60,20.313666666666666
938,0,10,3,4.910666666666667
2537,2,10,24,8.606410894660893
3357,6,2,6,37.63066666666666
881,2,11,1,2.280738095238095
1030,6,11,34,17.092285714285712
2831,3,8,8,43.717666666666666
1840,2,3,14,12.319666666666667
946,0,2,73,6.282333333333334
1546,4,7,10,5.135
1530,0,10,3,10.21472619047619
1528,1,2,12,19.486440476190477
2812,6,4,2,3.2340000000000004
1829,4,11,15,28.440714285714286
950,6,6,12,13.842
1711,3,1,2,2.369666666666667
890,4,9,8,6.345
2064,1,11,26,49.9684365079365
3119,3,1,6,11.41
1436,3,6,12,9.414500000000002
1591,1,3,11,35.066500000000005
2715,3,8,11,25.308000000000003
322,4,3,2,2.575500000000001
172,0,12,3,13.210833333333335
1754,2,3,12,18.999071428571426
300,6,10,8,15.216738095238092
1179,1,12,1,2.531142857142857
3343,4,9,10,21.22416666666667
1302,2,2,6,13.577
3827,2,11,1,1.1941666666666666
1267,3,12,1,60.02925396825398
2854,2,12,26,22.294563492063485
3647,1,11,1,1.44
1309,2,8,1,1.5
1493,6,4,6,19.156275974025974
3220,1,4,1,7.24
1384,6,5,1,2.945333333333333
2156,3,10,9,33.75033333333333
1296,2,9,1,19.873
1001,4,4,6,5.465190476190475
3257,0,1,24,5.3102142857142836
2965,0,4,2,2.16
1339,4,8,2,12.073833333333335
3210,6,5,36,11.357285714285716
1008,2,8,2,26.996452380952384
3397,0,12,1,5.332000000000001
3322,4,2,18,4.882666666666667
868,1,9,1,12.78797619047619
3377,0,2,31,44.89463095238096
391,3,5,10,27.306666666666665
1528,1,7,16,40.23866666666666
100,0,12,36,21.480166666666666
368,6,7,4,4.025
1099,3,10,6,1.6336190476190477
1029,6,7,8,2.6925
1260,2,7,1,6.5775
1502,2,12,12,14.447952380952382
1523,0,5,3,7.620666666666668
2044,6,8,1,6.929761904761906
2221,4,11,19,4.273138888888889
3208,6,3,12,25.947238095238102
392,0,6,24,4.718285714285714
614,0,10,5,6.279833333333333
1516,2,12,16,55.35657142857144
3374,3,9,5,2.575
1366,3,4,5,2.774380952380953
894,1,10,48,24.65116666666667
1756,6,5,6,2.3393333333333333
3201,0,11,1,6.34
1945,6,7,2,6.775166666666666
3444,2,7,28,8.234539682539681
956,2,4,12,17.004666666666665
1582,2,11,12,42.44683333333332
1530,4,1,20,12.064166666666665
653,4,2,6,11.052357142857142
2732,2,11,7,6.350452380952381
1125,4,9,8,3.811833333333334
2537,1,8,1,13.488833333333332
2853,3,9,16,2.8655
1489,6,7,2,4.837333333333333
720,4,4,8,13.126666666666665
3264,2,12,7,4.796857142857142
389,6,5,16,3.5999999999999988
3435,3,2,1,45.58433333333333
562,4,3,24,12.221166666666669
2771,4,11,2,171.63333333333335
1813,6,10,275,26.59466666666667
907,3,1,6,16.472083333333334
2057,4,7,20,23.1877380952381
3325,1,7,2,6.098166666666668
3250,3,4,2,51.3850238095238
2154,1,10,1,4.8647857142857145
869,3,5,1,112.13583333333332
296,6,9,24,13.443499999999998
550,0,5,3,21.065
939,1,10,20,9.575833333333334
2911,3,12,48,3.17
2340,4,11,1,2.9884956709956714
1377,4,1,4,22.397333333333332
825,0,11,6,2.672333333333333
2768,3,7,2,3.2808333333333333
910,1,12,6,3.3114761904761907
1821,3,4,17,7.686666666666667
2079,2,5,50,84.825
1168,0,10,4,6.175761904761905
1812,2,11,7,6.8389999999999995
144,3,2,32,29.505499999999998
512,1,3,9,14.546666666666665
2184,2,10,1,6.1068333333333324
1338,6,11,1,3.594214285714285
1591,3,2,4,13.81425
1822,2,11,61,5.3240396825396825
1325,1,11,1,4.139285714285714
3683,2,10,6,2.617857142857143
2266,3,8,12,8.11939285714286
2672,6,9,1,16.905833333333334
2160,1,10,8,10.562285714285718
1084,0,5,2,4.045833333333333
1322,4,11,1,3.775833333333333
351,1,9,24,21.301523809523804
1437,2,11,4,24.743658730158735
1608,2,5,49,51.57152380952382
379,2,6,12,14.666333333333334
1830,0,12,32,21.425333333333334
1263,0,2,1,2.1326666666666667
2255,0,9,2,5.0302380952380945
1860,3,11,49,4.806099206349206
3054,2,8,1,4.591666666666666
2853,2,6,6,9.192452380952384
1917,1,7,1,4.6626666666666665
2467,0,3,3,2.89547619047619
2846,2,4,24,23.68
2724,3,10,8,6.974404761904761
385,3,3,16,14.455666666666664
168,6,5,1,5.224523809523809
2127,2,11,1,49.541960317460315
1801,6,8,6,4.315833333333334
1310,3,12,6,4.888
3134,4,11,1,4.793333333333334
3250,6,11,36,10.739
1415,6,11,24,10.516999999999998
285,2,12,145,13.969673520923523
2819,0,12,1,3.8049999999999993
3208,4,9,458,93.082
2616,4,10,1,1.7692380952380955
1031,2,4,1,3.4288333333333325
452,3,4,62,15.751
723,3,1,7,4.461071428571429
1598,3,8,16,19.732000000000003
3254,3,5,4,19.73011904761905
2222,1,11,4,14.211619047619049
7,2,6,22,7.61293253968254
1383,6,9,3,4.376333333333333
573,6,9,1,4.176666666666666
2360,3,12,38,17.012
1013,0,7,9,5.047904761904762
1435,2,3,5,13.359833333333334
3088,4,2,2,6.376833333333334
3139,3,11,2,3.905
2148,2,10,31,25.710571428571434
1686,3,7,12,8.896428571428572
354,1,11,10,61.72699999999999
2937,2,8,3,10.075333333333333
1006,2,9,13,13.71709523809524
950,4,7,12,21.677214285714285
360,0,11,44,18.668000000000003
1131,2,3,1,25.110166666666668
1932,0,6,2,32.22416666666667
1100,1,12,1,5.437166666666667
1130,4,9,4,4.6995
745,4,11,12,32.46700793650793
3016,3,12,4,12.264666666666667
1249,6,6,100,27.415797619047616
1643,6,12,24,27.599333333333334
401,1,3,6,9.129857142857142
1680,4,12,7,7.87736507936508
1004,4,4,14,12.287404761904764
1156,2,1,53,11.625833333333333
168,2,12,2,11.34707142857143
2004,4,11,6,18.036499999999997
1061,3,5,40,17.917833333333334
1486,0,12,2,9.501142857142856
1551,2,1,1,2.229738095238095
2913,3,12,12,2.1025
1534,2,4,9,2.8925
1508,1,12,2,2.524
1498,2,9,1,3.8423333333333334
2852,2,3,12,10.761063492063492
704,4,12,2,5.737666666666667
1364,6,4,2,2.12
2933,1,5,1,16.303499999999996
939,4,7,1,7.266583333333333
1229,1,3,3,15.72995238095238
2980,3,3,6,11.504166666666668
2255,2,10,2,1.4829325396825395
350,4,4,1,5.132666666666666
507,4,5,2,4.48
1367,6,10,5,3.0568333333333326
1768,3,9,16,22.47097619047619
1639,3,12,13,19.00645634920635
3730,0,9,6,6.465
26,3,4,1,1.7305952380952379
1430,4,4,12,34.72985714285714
791,6,11,13,1.5881666666666667
3136,0,5,12,48.4595
3311,0,8,1,3.3026666666666666
1267,3,1,32,53.21249999999999
3340,3,5,2,6.313809523809524
2686,1,11,2,1.4363095238095238
1476,6,9,12,15.583976190476195
3762,2,12,1,1.025
908,2,5,10,22.809214285714287
1502,2,8,60,20.324852813852818
1605,4,10,1,13.884833333333333
12,0,8,48,22.472666666666672
2006,4,9,13,11.772
1480,0,2,2,12.078392857142857
437,0,5,10,26.882166666666667
2220,2,10,10,10.212833333333332
408,6,1,3,11.921666666666667
3433,2,11,16,2.016111111111111
1517,3,3,3,11.687595238095241
393,2,3,1,8.468932539682541
3463,1,5,1,2.8560000000000003
1778,3,4,6,6.1575
2329,0,10,13,22.57919047619048
3366,6,8,6,7.614166666666668
85,6,12,5,6.933428571428571
1225,0,10,2,7.694333333333334
1412,4,10,5,47.721666666666664
977,3,5,6,3.7382380952380942
3000,4,4,9,23.266
1082,2,8,32,23.156904761904755
645,4,5,6,3.6603333333333343
1197,1,4,36,6.280333333333334
848,2,4,6,3.2714999999999996
1971,2,8,1,2.0212380952380955
3412,6,12,23,5.203
2863,6,6,3,3.916071428571429
1587,2,8,13,4.416904761904761
411,4,12,16,31.21333333333333
3167,6,10,19,89.40113492063495
1099,0,9,2,5.119047619047619
512,0,6,10,5.127000000000001
3866,3,11,2,1.1624999999999999
3410,6,2,1,1.8581666666666665
906,2,6,6,12.047166666666664
1767,4,12,6,6.636166666666665
878,1,6,7,24.49465476190476
1029,4,5,1,2.8325
391,6,9,3,22.841999999999995
2667,1,3,11,6.468499999999999
629,4,4,24,13.310095238095236
2658,2,8,7,9.982333333333333
3430,2,12,1,6.359190476190476
386,1,1,5,9.236833333333333
1092,4,1,2,2.0186666666666664
1540,6,10,2,1.7933333333333332
2723,1,10,12,42.22590476190476
1753,1,11,3,6.276690476190478
763,6,6,5,6.7465
2126,1,7,1,5.438666666666665
1352,3,9,1,2.2116666666666664
1347,3,8,12,36.416150793650814
173,2,5,10,14.472999999999999
2495,3,12,2,4.762309523809523
357,2,7,6,75.98686507936507
1432,3,4,58,10.420333333333334
907,0,3,10,6.8425
3845,1,4,1,1.16
2009,4,7,14,14.133642857142856
836,2,6,12,15.188333333333333
2130,1,11,48,11.800174603174604
818,0,12,1,2.187666666666667
1702,3,11,1,5.007333333333333
1283,0,3,1,3.867976190476191
2110,4,10,12,8.963
778,3,8,4,7.563309523809523
2959,3,4,1,2.8254761904761905
1052,4,12,25,13.97916666666667
2982,4,5,1,28.880499999999998
1012,6,10,10,5.052499999999999
1213,6,3,4,2.475
2085,3,10,18,10.23707142857143
3811,2,12,3,2.2006666666666668
1587,3,11,12,8.195428571428572
608,2,6,7,2.719333333333333
3229,1,6,156,32.86416017316018
1571,4,3,24,4.36
437,3,12,3,51.184023809523815
467,3,1,1,4.741333333333333
778,0,10,1,7.8675
2530,0,9,8,9.003666666666668
1098,1,1,1,16.266833333333338
1296,1,2,6,12.928333333333335
584,3,6,24,4.587666666666667
2125,4,9,9,10.48489682539682
3135,2,6,12,8.246488095238096
814,4,11,2,4.727761904761905
637,3,1,1,2.175333333333333
3277,2,8,12,38.18833333333333
2192,6,9,68,34.765
2009,6,8,12,3.086666666666667
441,0,1,1,3.9363809523809534
887,6,3,5,5.888166666666666
449,3,10,12,20.99104761904762
1488,1,3,132,880.854380952381
3358,6,12,10,14.857666666666667
1598,1,12,5,20.56666666666667
1426,0,5,6,11.336166666666667
1153,3,3,12,12.237166666666665
683,3,9,1,3.640333333333333
1682,0,2,1,9.685500000000001
2251,6,12,1,2.963333333333333
2038,4,11,1,8.212666666666667
1846,2,6,50,37.625
1067,2,12,3,39.659666666666666
835,0,11,16,2.1
960,6,5,2,17.11
756,0,8,5,6.837357142857145
1300,3,4,27,38.27666666666667
1426,1,8,2,43.1754642857143
927,3,9,24,28.15719047619048
1284,2,9,12,23.062880952380954
852,2,9,3,3.6919999999999993
850,1,1,1,2.085380952380953
1920,2,7,2,11.581666666666665
2983,4,11,2,9.084166666666668
1951,3,10,24,20.4215873015873
1537,4,5,6,8.471666666666668
2348,0,10,7,71.30942857142858
759,4,11,1,11.546119047619047
1192,1,2,12,15.663
2077,1,7,24,7.468071428571428
2573,1,7,6,12.553333333333335
1095,1,11,26,39.5300357142857
857,6,11,2,8.388166666666667
318,0,6,10,8.136944444444445
907,3,4,10,8.398904761904761
1227,0,10,10,20.342333333333332
899,1,4,24,5.204333333333334
3817,0,2,1,2.2158333333333333
2170,0,9,37,24.814833333333322
2085,2,6,6,33.94658333333334
2607,1,11,10,3.357738095238095
446,1,11,2,2.3508333333333336
1227,2,2,16,71.63466666666667
2531,1,8,1,5.280285714285714
585,4,5,1,4.971095238095238
1438,1,12,8,30.161738095238103
524,4,4,16,2.115
894,6,8,2,6.825
1969,0,12,6,4.996499999999999
746,3,9,24,4.650166666666666
587,0,10,1,3.995
2814,3,12,2,2.4995000000000003
264,0,7,3,2.03
384,1,1,7,14.552
356,2,11,1,5.01
584,2,2,1,19.548166666666667
151,2,12,2,3.9319047619047613
581,2,11,27,10.282071428571427
369,2,2,10,14.75166666666667
2610,6,11,8,7.432119047619048
1555,0,1,1,1.9015714285714294
2044,1,4,8,6.418571428571429
1099,2,7,3,8.565130952380951
1769,6,6,1,65.56809523809522
1787,4,4,6,5.1684880952380965
2792,0,3,1,17.497083333333332
1118,0,10,12,10.368416666666667
165,2,8,22,14.530547619047617
1118,6,10,3,5.869452380952381
1612,6,10,1,8.2875
1182,6,3,2,2.712809523809524
1769,3,9,3,8.485166666666668
854,3,12,6,26.702726190476202
2059,4,11,25,23.775000000000006
